0.8,6.0,[-1  1  1 ...  1  1 -1],"[-0.906048   -1.54251576  0.66657553 ... -0.31688295  0.57893186
  0.62640946]"
I_a,snr_dB,X,E
0.9,6.0,[-1 -1 -1 ... -1 -1 -1],"[-0.7967273  -0.92629481 -1.1213213  ... -2.90288579 -1.62311593
 -2.11395764]"
I_a,snr_dB,X,E
0.0,7.0,[-1  1  1 ... -1 -1  1],"[-0.84260694 -0.00660741  2.29774492 ...  0.24114724 -0.49244563
  1.00421428]"
I_a,snr_dB,X,E
0.1,7.0,[ 1  1  1 ...  1  1 -1],"[ 3.75729496  4.01125873  3.57669672 ...  5.42701575  5.33438357
 -5.36105208]"
I_a,snr_dB,X,E
0.2,7.0,[ 1  1  1 ... -1  1 -1],"[ 1.53801341  1.23331354  1.69449531 ... -0.6918561   0.52077323
 -0.74045577]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1 -1 -1 ... -1  1 -1],"[-0.1085579   0.54804343 -0.25455901 ... -1.15165378  1.12123427
 -0.73014866]"
I_a,snr_dB,X,E
0.4,7.0,[ 1 -1 -1 ... -1 -1 -1],"[ 1.34546884 -1.3516101  -1.56782806 ... -1.58993148 -1.95441334
  0.12457544]"
I_a,snr_dB,X,E
0.5,7.0,[ 1 -1 -1 ...  1 -1 -1],"[ 0.89451662 -2.89013759 -0.48121287 ... -2.12914713  2.06797322
 -2.55210734]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[-1  1  1 ... -1  1  1],"[ 0.26599053  0.22439788  1.1580533  ... -0.38926963 -0.04291312
  0.43150191]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1  1  1 ...  1 -1 -1],"[ 1.04698017 -1.43929296 -1.22050806 ...  0.10741255  1.35839276
  1.15695752]"
I_a,snr_dB,X,E
0.8,7.0,[ 1 -1  1 ...  1  1 -1],"[ 3.16948676 -2.82390253  2.59671134 ... -1.43591844  1.49235152
  1.4732442 ]"
I_a,snr_dB,X,E
0.9,7.0,[-1 -1  1 ...  1  1 -1],"[-0.52150161 -0.55810922  0.16910823 ...  0.46821766  0.87008864
  0.23926679]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ... -1  1 -1],"[-7.70350427  5.86866349  6.23908493 ... -1.6870653   1.33559804
 -1.99015203]"
I_a,snr_dB,X,E
0.1,8.0,[ 1  1 -1 ... -1 -1  1],"[ 1.79042878  1.91653693 -1.64390495 ...  0.61239758 -0.8714435
  0.71138294]"
I_a,snr_dB,X,E
0.2,8.0,[-1 -1 -1 ... -1 -1 -1],"[-0.64572207 -0.6592261  -3.51751958 ... -1.45343863 -0.86822024
 -1.5495167 ]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1 -1  1 ... -1 -1  1],"[-0.1999477   1.21626246 -0.01498537 ... -1.80120823  1.51532509
  1.76080648]"
I_a,snr_dB,X,E
0.4,8.0,[-1 -1 -1 ...  1 -1  1],"[-0.01189473 -1.61460166  0.10227114 ... -0.19165367  0.00675083
  0.66159841]"
I_a,snr_dB,X,E
0.5,8.0,[ 1  1  1 ...  1  1 -1],"[ 3.07732163  3.20671843  3.4483711  ...  0.81780872 -0.42734359
  0.11788859]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[ 1  1 -1 ...  1  1 -1],"[-0.81487488 -0.8792558  -1.34155509 ...  1.48301032  0.02416331
  0.02125579]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1 -1 ...  1  1  1],"[-1.68962699  2.08201856 -2.60540232 ...  1.78189773  1.0586641
 -1.00033749]"
I_a,snr_dB,X,E
0.8,8.0,[-1  1  1 ... -1 -1 -1],"[-1.00162348  0.80980436  0.42556284 ... -2.84277101 -2.86904327
 -2.85305174]"
I_a,snr_dB,X,E
0.9,8.0,[-1 -1 -1 ... -1  1  1],"[ 0.69891632  0.71619204  1.89540634 ... -2.99031561  3.01924678
  2.99164567]"
I_a,snr_dB,X,E
0.0,9.0,[-1  1 -1 ...  1 -1  1],"[-14.28978676  14.107224   -14.15304369 ...   9.95490671  -9.38302349
   9.29410511]"
I_a,snr_dB,X,E
0.1,9.0,[-1 -1  1 ...  1  1  1],"[-21.75095383 -20.14404745  19.94615119 ...   7.3020293    8.82245151
   9.80167913]"
I_a,snr_dB,X,E
0.2,9.0,[-1 -1 -1 ... -1  1 -1],"[ -5.02094642  -5.88258555  -4.63553702 ... -10.0698228    7.24630547
  -7.40064439]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1 -1 -1 ...  1  1  1],"[ 2.59094362 -2.39019639  1.41974654 ... 14.20459099 12.44530814
 12.58228994]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1 -1 ... -1 -1  1],"[-3.01956261  0.87907098 -3.07472802 ... -2.49343112 -1.74376819
  1.53632127]"
I_a,snr_dB,X,E
0.5,9.0,[ 1  1  1 ...  1  1 -1],"[  1.3691555    1.81334772   1.29924048 ...  18.36829939  18.91029421
 -13.22011653]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[-1  1 -1 ... -1 -1  1],"[-10.21317311  10.18603473 -12.17775625 ...  -1.38279065  -5.00970925
   1.3832233 ]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1  1  1 ... -1  1 -1],"[18.10437338 17.46506308 17.359319   ... -4.80483041  5.0063966
 -5.12612469]"
I_a,snr_dB,X,E
0.8,9.0,[-1 -1 -1 ... -1  1  1],"[-10.48923549 -10.71709663  -9.28189406 ... -17.67627196  17.84240439
  18.11289454]"
I_a,snr_dB,X,E
0.9,9.0,[-1 -1 -1 ... -1 -1 -1],"[-11.42197126 -11.41338099 -10.70469534 ... -14.43694311 -14.35566611
 -14.16864021]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1  1 ... -1 -1  1],"[ 12.47506285 -12.47598255  12.47560318 ...  -9.44992405 -14.05516451
  16.28792915]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1 -1 ...  1 -1  1],"[-17.93409872  18.23706112 -19.62604032 ...   7.01582027  -7.1253747
   7.00706042]"
I_a,snr_dB,X,E
0.2,10.0,[ 1  1 -1 ... -1  1  1],"[ 17.39483001  17.31526318 -18.01905555 ...  -9.77076035   8.26473326
   9.16001558]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1 -1 -1 ...  1 -1  1],"[-19.1681317  -19.14625579 -23.35804921 ...  14.59436191 -16.19262012
  14.53838616]"
I_a,snr_dB,X,E
0.4,10.0,[-1  1  1 ...  1  1  1],"[-17.51505062  18.23724959  17.94030397 ...   4.15578789   4.54463565
   4.99970336]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1  1 ... -1  1 -1],"[ 11.05750257  10.13298078  13.70287341 ... -18.47417608  19.27126712
 -18.84390093]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1  1  1 ...  1 -1  1],"[ 13.79678162  13.61424595  13.47589147 ...  20.9661831  -21.74553583
  20.99285845]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1  1 ...  1  1 -1],"[  8.89317216  -8.68585745   9.58995045 ...  11.46433337  11.88069232
 -11.47844168]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1  1 ... -1  1  1],"[-22.79868838  23.9187329   24.67950124 ... -19.17411695  17.78433572
  17.76495571]"
I_a,snr_dB,X,E
0.9,10.0,[ 1  1  1 ...  1  1 -1],"[16.00420299 13.12664534 14.16058432 ...  8.84646919  8.24577876
 -7.20570894]"
I_a,snr_dB,X,E
0.0,6.0,[ 1 -1 -1 ...  1  1 -1],"[ 0.19233321 -0.74319848 -1.45839143 ...  0.81291114 -0.34011697
 -1.101492  ]"
I_a,snr_dB,X,E
0.1,6.0,[-1 -1 -1 ...  1  1  1],"[-2.01157629 -2.60147787 -1.76273359 ...  0.51418154  0.1792418
  0.07171446]"
I_a,snr_dB,X,E
0.2,6.0,[-1  1 -1 ...  1  1 -1],"[ 6.08387850e-03  2.15415463e-01 -8.47893612e-01 ...  7.08111322e+00
  6.60937412e+00 -6.43232947e+00]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1  1  1 ...  1 -1  1],"[-1.19469315 -0.25596443 -0.94916686 ...  0.92935382 -1.06279004
 -0.22451478]"
I_a,snr_dB,X,E
0.4,6.0,[ 1 -1  1 ...  1 -1  1],"[ 1.63855991 -2.1616912   1.57016498 ...  0.68119591 -1.19355117
  0.44104401]"
I_a,snr_dB,X,E
0.5,6.0,[ 1 -1 -1 ... -1 -1 -1],"[-0.83738566 -1.70198083 -1.57388181 ... -0.30473207 -0.85232302
  0.00244362]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1  1  1 ... -1 -1  1],"[ 0.48878277 -0.07242903  1.43468122 ... -0.20033484 -0.21152673
 -1.28012999]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[ 1 -1 -1 ... -1 -1 -1],"[ 0.67451266 -0.67385339 -0.07723569 ... -1.18582326  0.57362047
 -0.21189637]"
I_a,snr_dB,X,E
0.8,6.0,[-1 -1 -1 ...  1  1  1],"[ 0.06421262 -1.28766055 -0.04456222 ...  0.78985346  1.09745326
  2.21702548]"
I_a,snr_dB,X,E
0.9,6.0,[-1  1  1 ... -1  1  1],"[ 0.24881454 -0.16191925  0.01047131 ...  0.42185279 -0.58037914
 -0.3702823 ]"
I_a,snr_dB,X,E
0.0,7.0,[ 1 -1 -1 ...  1  1  1],"[ 1.4123357  -0.96667091 -1.45672391 ...  3.32879833  2.50614078
  2.64264807]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1 -1 ...  1 -1  1],"[ 5.76938669 -6.85666037 -5.83446598 ...  4.40961362 -4.43551144
  4.44599821]"
I_a,snr_dB,X,E
0.2,7.0,[ 1  1 -1 ... -1  1 -1],"[-0.24151333 -0.0719124   0.49308253 ... -4.8828071   4.04730721
 -4.33591409]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1 -1 -1 ...  1 -1  1],"[-1.64460545  0.900186   -0.85568421 ...  2.81982038 -2.49379779
  2.46041556]"
I_a,snr_dB,X,E
0.4,7.0,[-1  1 -1 ...  1 -1 -1],"[-2.30367767  1.91279798 -1.66548237 ...  1.43113954 -2.11063071
 -1.75558332]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1  1 ...  1  1  1],"[-1.73597756  0.60618656  1.66579413 ...  0.02274489 -0.0115017
 -0.38618309]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[-1  1  1 ...  1  1 -1],"[-1.22914275  1.93440591  1.18984978 ...  2.81305671 -1.74275631
  2.02896271]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[ 1 -1 -1 ... -1  1  1],"[ 2.52278683 -1.20897647 -2.19781952 ... -1.84906096  0.64423821
  1.34866582]"
I_a,snr_dB,X,E
0.8,7.0,[ 1 -1  1 ...  1 -1 -1],"[ 0.18629464 -1.07051742  1.07121679 ...  3.30392681 -4.17663284
 -3.1983075 ]"
I_a,snr_dB,X,E
0.9,7.0,[-1  1  1 ... -1 -1 -1],"[-0.00171617  0.10674252  0.48958326 ... -0.83483366  0.69430508
  0.2832017 ]"
I_a,snr_dB,X,E
0.0,8.0,[ 1 -1  1 ... -1 -1 -1],"[ 5.92091433 -4.70692906  4.76179473 ... -0.35105093 -2.15400892
 -2.61660254]"
I_a,snr_dB,X,E
0.1,8.0,[ 1  1  1 ... -1  1 -1],"[ 2.51408737  3.29246137  3.60564965 ... -5.83481576  5.18778638
 -5.12579759]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1 -1 ... -1  1  1],"[-5.25497421  5.7136621  -5.76797026 ... -5.83287047  5.79835008
  5.68329755]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1  1 -1 ...  1 -1  1],"[ 1.60507159  2.37567839  2.10997751 ... -0.04526704 -0.58347085
  0.59553166]"
I_a,snr_dB,X,E
0.4,8.0,[-1 -1 -1 ... -1 -1  1],"[-0.37909918  0.26175485  0.25756715 ... -3.64356624 -3.26487724
  2.01569349]"
I_a,snr_dB,X,E
0.5,8.0,[-1  1 -1 ... -1  1 -1],"[ 2.95089479 -2.82115436 -2.69646389 ... -0.55730496 -0.69374866
  1.022726  ]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1  1 -1 ...  1  1 -1],"[-0.79170621  0.38923555 -0.92966071 ...  6.01854197  6.2715689
 -5.95036134]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1 -1 ...  1  1 -1],"[-4.31886623 -4.40156753 -4.74493257 ...  1.23779276  0.24434521
  0.03144771]"
I_a,snr_dB,X,E
0.8,8.0,[-1  1  1 ... -1  1 -1],"[-1.71491178  1.83385572  1.74700991 ...  1.74053159 -0.42704781
 -1.98381611]"
I_a,snr_dB,X,E
0.9,8.0,[-1 -1  1 ... -1 -1 -1],"[-0.66741369 -0.51552507 -0.32490651 ...  0.27447665 -0.4750874
  0.12579528]"
I_a,snr_dB,X,E
0.0,9.0,[-1 -1  1 ...  1  1  1],"[-2.39324371 -1.71818841  2.15493764 ... 15.43663766 13.68680021
 16.00396517]"
I_a,snr_dB,X,E
0.1,9.0,[ 1 -1  1 ...  1 -1  1],"[ 14.51883735 -15.59219203  14.85845073 ...   3.8214016   -3.74048111
   3.30772916]"
I_a,snr_dB,X,E
0.2,9.0,[-1  1  1 ... -1  1  1],"[ -5.07100324   4.89148636   6.57732305 ... -21.12411656  20.85240532
  20.85400409]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1  1 -1 ...  1  1  1],"[ 5.52165454  3.88472238 -0.11481038 ...  7.32430153  8.34229881
  8.87360304]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1  1 ... -1 -1  1],"[-5.49138185  8.24639841  7.90133986 ... -8.85209716 -9.18538843
  8.86257545]"
I_a,snr_dB,X,E
0.5,9.0,[-1 -1  1 ...  1 -1  1],"[ -9.54150877 -15.02045418  14.98004335 ...  12.79355139 -12.70276121
  14.97031869]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1 -1  1 ...  1 -1 -1],"[ 10.30521405 -10.77182263  10.52104799 ...  11.24709974 -11.38312405
 -12.91241898]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1  1 -1 ...  1 -1 -1],"[  2.05019397   1.5506297   -1.87525321 ...  11.47698443 -10.84180626
 -10.82247554]"
I_a,snr_dB,X,E
0.8,9.0,[-1 -1  1 ... -1 -1  1],"[-11.31312998 -11.12961721   9.6426466  ... -15.30194884 -15.31236342
  17.92444203]"
I_a,snr_dB,X,E
0.9,9.0,[-1 -1  1 ...  1  1 -1],"[ -6.70579768  -9.09640814   9.44281882 ...   9.85187656  13.0772302
 -14.21754424]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1  1 ... -1 -1 -1],"[  7.66265503  -7.59801906  10.6422006  ... -13.59791638 -14.30987535
 -14.04714458]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1  1 ... -1  1  1],"[-10.67807569  12.75248128  10.85250233 ...  -7.23067324   7.25828066
   7.24363432]"
I_a,snr_dB,X,E
0.2,10.0,[-1  1 -1 ...  1 -1 -1],"[-21.30945617  25.76844509 -24.50483116 ...  20.03839966 -20.02397784
 -20.1917535 ]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[ 1 -1  1 ...  1 -1 -1],"[  7.23105299  -6.64625667   6.62382171 ...  17.26445815 -17.26584133
 -17.84931762]"
I_a,snr_dB,X,E
0.4,10.0,[ 1 -1  1 ...  1 -1  1],"[ 17.63145616 -18.28743326  17.08648168 ...   8.39188897  -8.3823927
   8.38142091]"
I_a,snr_dB,X,E
0.5,10.0,[ 1 -1 -1 ...  1  1  1],"[ 14.87047599 -14.37567685 -14.50079397 ...   2.30130696   0.66246944
   2.17391319]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1  1 -1 ...  1  1 -1],"[ 12.3135868   11.20409039  -9.90399123 ...  25.81159204  24.452235
 -24.26610084]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1 -1 ...  1  1  1],"[ 4.34156096 -4.40041888 -5.34531497 ... 18.3004364  20.51486341
 18.37672377]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1  1 ...  1 -1 -1],"[ -7.48205011   6.60955076   6.98521939 ...  13.78035209 -14.5344806
 -13.71019386]"
I_a,snr_dB,X,E
0.9,10.0,[ 1 -1  1 ... -1  1 -1],"[  3.83612202  -4.95532207   6.95998948 ... -14.09653256  15.30847334
 -14.84166349]"
I_a,snr_dB,X,E
0.0,6.0,[-1 -1  1 ...  1 -1 -1],"[-1.26506161 -0.91978825  0.79042914 ...  0.31619934  1.81956694
  0.5567714 ]"
I_a,snr_dB,X,E
0.1,6.0,[-1 -1  1 ... -1 -1 -1],"[ 0.29918143 -0.16091273  0.19721198 ... -0.44416633 -0.58048517
 -1.21064844]"
I_a,snr_dB,X,E
0.2,6.0,[-1  1  1 ...  1  1 -1],"[ 0.84097967  1.0884856  -0.0941711  ...  2.1502409   2.25913454
 -2.18268881]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1  1 -1 ...  1  1  1],"[-1.74475136  1.67466799 -1.72803413 ...  5.69458531  4.78886922
  4.68444488]"
I_a,snr_dB,X,E
0.4,6.0,[-1  1  1 ... -1 -1  1],"[-0.47721976  0.42938699  0.24491294 ... -1.56862332 -2.77432643
  2.15966432]"
I_a,snr_dB,X,E
0.5,6.0,[ 1  1 -1 ...  1 -1  1],"[ 4.78468022  4.66422306 -5.00013919 ... -0.51124239 -0.93300772
  0.12571709]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1  1 -1 ...  1  1  1],"[-1.87087172  1.74228802 -0.86065985 ...  2.63719675  2.64046854
  2.55968668]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1  1  1 ...  1  1  1],"[-0.69427148  0.62342496  2.41860034 ...  8.38913468  9.44355018
  8.13364571]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1  1 ...  1  1  1],"[-1.23383235  1.22657681 -1.30669084 ...  4.93644742  5.1400364
  5.56649942]"
I_a,snr_dB,X,E
0.9,6.0,[-1  1 -1 ...  1  1  1],"[-0.50885127  2.58662362 -2.44441818 ... -0.26674644 -1.6218101
 -0.23759111]"
I_a,snr_dB,X,E
0.0,7.0,[-1  1  1 ... -1  1 -1],"[-0.36810766  0.57643788  0.4476052  ... -3.60559569  3.51062987
 -1.92171696]"
I_a,snr_dB,X,E
0.1,7.0,[-1  1 -1 ... -1 -1  1],"[-2.79242998  1.90083762 -1.97111408 ... -1.81132463  1.1798042
  1.39409415]"
I_a,snr_dB,X,E
0.2,7.0,[-1 -1  1 ...  1  1  1],"[-2.37887844 -3.36167332  2.42433492 ... -0.25082435  0.70673569
  0.45804628]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1 -1 ... -1  1 -1],"[ 1.54749156  2.40628018  1.53168106 ... -0.43875509  1.54217906
 -1.41122809]"
I_a,snr_dB,X,E
0.4,7.0,[ 1  1 -1 ...  1 -1  1],"[ 2.81225112  2.89564482 -2.911232   ...  1.13020923 -1.78616342
  2.00002094]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1  1 ...  1 -1 -1],"[ 0.24654736 -0.07744561  0.11040075 ...  2.38251239 -2.59927666
 -3.02807093]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[-1 -1 -1 ... -1 -1  1],"[-0.36242894 -1.34582958 -1.00060243 ... -1.18996545 -1.44742899
  1.21355183]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[1 1 1 ... 1 1 1],"[-0.41656525 -1.00190727 -1.51269326 ...  0.29541978  0.12002977
  0.55738085]"
I_a,snr_dB,X,E
0.8,7.0,[-1 -1 -1 ...  1 -1  1],"[-0.76308834 -0.55647179 -0.67305132 ...  1.00989745 -1.18430969
  1.17513363]"
I_a,snr_dB,X,E
0.9,7.0,[ 1  1  1 ...  1 -1 -1],"[ 1.0910045  -1.00700634 -0.69069634 ...  4.80447001 -4.79169192
 -4.83466868]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ...  1 -1 -1],"[-0.37033956  0.63132852 -0.41503089 ...  0.70002597 -0.44756346
 -1.13753601]"
I_a,snr_dB,X,E
0.1,8.0,[-1  1  1 ... -1  1  1],"[-2.78891856  1.15924039  1.167347   ... -6.09238165  5.63845757
  6.22195034]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1  1 ...  1  1 -1],"[-6.61321893  6.814193    3.48798714 ...  7.19796543  5.76394645
 -3.85704244]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1  1  1 ... -1  1 -1],"[-1.55894571e+00  3.75795475e-03  1.50007400e+00 ... -3.76982827e+00
  3.92248035e+00 -4.51586452e+00]"
I_a,snr_dB,X,E
0.4,8.0,[ 1  1 -1 ... -1 -1  1],"[ 2.07077843  1.26835405 -2.35336832 ...  0.11380741 -1.35261642
  1.24955493]"
I_a,snr_dB,X,E
0.5,8.0,[-1  1 -1 ...  1  1  1],"[-0.63604797  1.40578408 -1.20825513 ...  0.02674087  0.07186828
  0.84880001]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1  1 -1 ...  1  1  1],"[-3.80605321  3.91487126 -2.53719982 ... 16.66691634 16.35063518
 17.02700555]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[ 1 -1  1 ...  1 -1 -1],"[ 3.65408211 -6.08317986  3.65864802 ... -1.36531845  3.79929759
 -3.34814313]"
I_a,snr_dB,X,E
0.8,8.0,[ 1 -1  1 ... -1 -1 -1],"[-0.09792853  0.30132784  0.04591668 ...  0.94538289  1.39676041
 -0.74316266]"
I_a,snr_dB,X,E
0.9,8.0,[-1 -1  1 ...  1 -1  1],"[ 1.27373084  0.40565186 -1.05979184 ...  1.7712575  -2.08841287
  1.83586955]"
I_a,snr_dB,X,E
0.0,9.0,[-1 -1 -1 ... -1 -1  1],"[-11.80228374 -11.79423535 -11.55259801 ...  -8.62167259 -10.18859127
   8.55266035]"
I_a,snr_dB,X,E
0.1,9.0,[ 1 -1 -1 ...  1 -1  1],"[ 11.32604077 -10.80208076 -14.13743582 ...  10.13220235 -10.23438851
  10.35217384]"
I_a,snr_dB,X,E
0.2,9.0,[ 1 -1  1 ... -1 -1 -1],"[ 10.44077697  -9.3277779    9.53210137 ... -10.03425572 -11.01825332
 -12.46368099]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1 -1  1 ... -1  1  1],"[  3.09375698  -1.04072607   0.89330708 ... -12.96907472  14.00978496
  13.93148908]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1 -1 ... -1  1 -1],"[-13.37367107  11.45802371 -12.03423351 ...  -0.80262585   6.5284448
  -6.53453975]"
I_a,snr_dB,X,E
0.5,9.0,[ 1 -1  1 ...  1 -1 -1],"[  4.13048021  -0.95763248   1.10978514 ...  12.56266537 -11.00238525
 -12.54599355]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[-1 -1 -1 ... -1  1 -1],"[-11.3729674  -13.32628163 -12.96016658 ... -12.42343702  14.1603156
 -12.28502886]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1 -1 -1 ...  1  1  1],"[ 6.57745084 -8.56344715 -8.47348638 ...  4.100716    8.31717904
  8.82903537]"
I_a,snr_dB,X,E
0.8,9.0,[-1  1  1 ...  1  1 -1],"[ -8.24912489   8.24748489  12.96213859 ...  16.90753863  16.53239587
 -16.23865905]"
I_a,snr_dB,X,E
0.9,9.0,[-1  1  1 ... -1 -1 -1],"[ -5.12140389   6.1474189    3.7585563  ... -16.65864084 -15.8767702
 -16.52224887]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1  1 ... -1  1  1],"[ 11.5961233  -11.70334497  11.44471041 ... -15.7232815   13.39556021
  13.39014459]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1  1 ...  1  1  1],"[-12.79374912  14.04253415  12.80807959 ...   1.92149156   1.99423471
   1.90505454]"
I_a,snr_dB,X,E
0.2,10.0,[ 1 -1 -1 ... -1  1 -1],"[ 13.84325784 -13.82293617 -18.05263653 ... -17.96323814  14.60838448
 -17.2589565 ]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1  1  1 ...  1  1  1],"[-1.39417684  1.3856808   1.17906165 ... 24.18051139 24.14079856
 22.18400962]"
I_a,snr_dB,X,E
0.4,10.0,[-1  1 -1 ... -1  1  1],"[-19.60175011  19.1148332  -19.13554828 ... -16.8144238   15.67834559
  17.05860305]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1 -1 ... -1 -1 -1],"[ 13.99792655  14.92072365 -14.32084503 ... -24.93491385 -26.43540976
 -26.41849181]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1 -1  1 ... -1  1  1],"[  9.70461063 -11.69912483   9.33313693 ... -14.95598922  13.6851783
  15.51789001]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1 -1 ...  1 -1  1],"[ 11.88151557 -10.64041561 -13.49564212 ...  10.39238106  -9.97949675
  10.78500669]"
I_a,snr_dB,X,E
0.8,10.0,[ 1 -1 -1 ...  1  1  1],"[ 21.83331495 -24.79006876 -21.86018196 ...  16.61919045  15.92105582
  15.68637441]"
I_a,snr_dB,X,E
0.9,10.0,[-1  1 -1 ...  1 -1 -1],"[-12.30641953  12.00563794 -12.02488581 ...   8.58830252  -8.58566716
  -8.585439  ]"
I_a,snr_dB,X,E
0.0,6.0,[ 1  1  1 ... -1  1  1],"[ 0.70727566  0.66810927  0.37344491 ... -4.12477882  4.2769701
  3.98705843]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1  1 ...  1  1  1],"[ 2.61149442 -1.9267283   1.35587329 ...  0.09022024 -0.89108753
  1.70523407]"
I_a,snr_dB,X,E
0.2,6.0,[ 1  1  1 ... -1  1  1],"[ 2.00607696  1.73432183  1.42401291 ... -0.22510405 -0.24820318
  0.33762413]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1  1  1 ... -1  1 -1],"[-1.12341612 -0.31123928 -0.55350236 ...  0.83570898 -0.56301174
 -0.75691062]"
I_a,snr_dB,X,E
0.4,6.0,[-1 -1  1 ...  1 -1  1],"[-6.04381541 -5.89008385  6.26956581 ... -0.53152788  0.62723545
 -0.28933054]"
I_a,snr_dB,X,E
0.5,6.0,[-1  1 -1 ... -1 -1 -1],"[ 0.20174649  0.48600916  0.26916937 ... -1.4385834  -1.38053362
  1.59483166]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1  1 -1 ... -1 -1  1],"[-2.15707469 -0.11487055  1.46057852 ... -2.32188756  0.58010711
 -0.80273417]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1 -1  1 ... -1 -1 -1],"[ 0.82880591 -0.32858997  1.04656812 ... -1.54551252 -2.29962364
 -2.06794102]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1 -1 ...  1 -1 -1],"[ 1.04720399  0.79779678  1.58756957 ...  0.42690911 -0.80091008
  0.24334799]"
I_a,snr_dB,X,E
0.9,6.0,[-1  1 -1 ... -1 -1  1],"[-0.65524292  0.29543705 -0.9485844  ... -2.78400309 -3.18693692
  4.02032101]"
I_a,snr_dB,X,E
0.0,7.0,[-1 -1 -1 ... -1  1 -1],"[ 0.39696165  0.1542573   0.36841607 ... -1.95708347  1.6960555
 -1.88427779]"
I_a,snr_dB,X,E
0.1,7.0,[-1  1  1 ... -1 -1 -1],"[-0.48314539  0.06284574 -0.41583065 ...  0.99916779 -1.77363789
 -1.66547166]"
I_a,snr_dB,X,E
0.2,7.0,[-1 -1  1 ... -1  1 -1],"[ 0.1980478  -1.50399858  0.18817672 ...  1.50547816 -0.16774486
  0.76651969]"
