0.4,6.0,[-1  1  1 ...  1  1  1],"[-0.35817386  0.38282306  2.98868769 ...  1.15274523  0.97643959
  0.90239202]"
I_a,snr_dB,X,E
0.5,6.0,[ 1 -1  1 ...  1 -1 -1],"[ 2.03759288e+00 -9.66224133e-01  1.99636477e+00 ...  3.75070080e-01
 -9.26167378e-01 -7.88855076e-04]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1  1  1 ... -1  1 -1],"[ 0.09277962  0.08300481 -0.01851971 ... -3.466359    4.2630215
 -3.69412851]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1  1  1 ... -1 -1 -1],"[-1.01495407  0.30212806  0.61160539 ... -4.51113846 -4.41041184
 -4.46971613]"
I_a,snr_dB,X,E
0.8,6.0,[ 1  1  1 ... -1  1  1],"[-0.51317051  1.40590909  0.51638245 ...  0.52969876 -0.50655733
  1.23792415]"
I_a,snr_dB,X,E
0.9,6.0,[ 1  1  1 ... -1 -1  1],"[-0.31530449 -0.78832675 -0.66002943 ... -4.32277219 -4.50258581
  3.79316144]"
I_a,snr_dB,X,E
0.0,7.0,[ 1 -1 -1 ...  1  1 -1],"[-1.46471249  0.26136237  0.84667644 ... -0.37808474  0.21153067
 -0.15674988]"
I_a,snr_dB,X,E
0.1,7.0,[-1 -1  1 ... -1  1 -1],"[-0.6218911  -1.01632158  0.79607146 ... -2.33680346 -0.47399331
 -3.01291767]"
I_a,snr_dB,X,E
0.2,7.0,[1 1 1 ... 1 1 1],[0.65697113 0.66672343 1.10583944 ... 2.66073431 2.95432798 2.9322416 ]
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1 -1 -1 ... -1  1  1],"[ 1.06548037  0.89074597 -0.75009032 ... -2.03894405  0.51415693
  2.18888206]"
I_a,snr_dB,X,E
0.4,7.0,[ 1  1 -1 ...  1 -1 -1],"[ 2.16025004  2.23683583 -2.3012151  ... -0.48250157 -0.22360086
 -0.73996943]"
I_a,snr_dB,X,E
0.5,7.0,[ 1  1  1 ... -1  1 -1],"[ 4.77567328  4.61749216  5.09404354 ... -1.13702876  1.17281248
 -1.02888987]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1  1  1 ...  1 -1  1],"[ 1.69967238  1.10438253  0.05891353 ...  3.80066974 -4.62991178
  4.83806037]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1 -1  1 ...  1  1  1],"[-1.48393183 -1.98833711  2.12441821 ...  0.72141024  1.38793439
  1.34147053]"
I_a,snr_dB,X,E
0.8,7.0,[ 1 -1  1 ... -1  1 -1],"[-0.19987118 -0.7567975   0.15791802 ... -3.05609414  2.99642479
 -3.44143606]"
I_a,snr_dB,X,E
0.9,7.0,[-1 -1  1 ... -1 -1 -1],"[-0.5212232   0.39334359  0.36357014 ... -7.78467822 -8.07842577
 -7.81098078]"
I_a,snr_dB,X,E
0.0,8.0,[ 1  1  1 ...  1 -1  1],"[-0.11374528  1.37133212 -1.53010206 ...  0.71923034 -0.15386793
  0.69385887]"
I_a,snr_dB,X,E
0.1,8.0,[-1 -1 -1 ...  1 -1 -1],"[-3.59714663 -3.35544672 -3.99486943 ...  5.99679651 -5.98514213
 -6.00027587]"
I_a,snr_dB,X,E
0.2,8.0,[1 1 1 ... 1 1 1],"[-0.53675016 -0.11900023  1.45419626 ...  4.24098301  6.67516282
  4.21508194]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1  1 -1 ... -1 -1  1],"[-6.76911236  7.11271243 -6.50386526 ...  0.11713109  0.94796376
 -0.24506915]"
I_a,snr_dB,X,E
0.4,8.0,[-1  1 -1 ... -1 -1 -1],"[-0.91888346  0.47350012 -0.97990144 ... -0.16170279  0.72174825
  0.08118946]"
I_a,snr_dB,X,E
0.5,8.0,[-1  1  1 ...  1  1 -1],"[-4.50629145 -1.21852255  4.1980186  ...  3.51408052 -0.44236485
 -2.97216019]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1 -1  1 ...  1 -1  1],"[-1.20818114 -0.31658157  1.43438942 ...  0.33391746 -0.24825251
  0.90887223]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[ 1 -1  1 ... -1 -1  1],"[ 0.67064128  0.2226797   0.18579989 ... -0.66527375 -0.57364362
  2.92585665]"
I_a,snr_dB,X,E
0.8,8.0,[-1 -1 -1 ... -1 -1 -1],"[-3.700048   -3.81748171 -3.91101219 ... -3.17558308 -2.76588557
 -2.93438233]"
I_a,snr_dB,X,E
0.9,8.0,[-1  1 -1 ... -1 -1 -1],"[-2.97419114  3.01022656 -3.50499677 ... -4.1018102  -4.29991143
 -3.79799034]"
I_a,snr_dB,X,E
0.0,9.0,[ 1  1  1 ... -1 -1 -1],"[ 0.08144768  1.08908648  1.122046   ... -6.43561616 -6.42194866
 -6.64136387]"
I_a,snr_dB,X,E
0.1,9.0,[-1 -1  1 ...  1  1  1],[0.10327426 1.30611702 0.4318472  ... 2.28262969 3.85918543 3.14788156]
I_a,snr_dB,X,E
0.2,9.0,[-1  1 -1 ... -1  1 -1],"[-3.49169809  2.58261297 -2.85156659 ...  0.06343678  0.51253277
  1.89916955]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1 -1 -1 ... -1 -1  1],"[ 14.80075145 -13.91243542 -13.9053074  ...  -4.91639869  -6.19603988
   4.9136062 ]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1 -1 ... -1 -1 -1],"[-1.42168168  2.16522877 -3.58851183 ... -0.13212527  0.03722667
  0.05581675]"
I_a,snr_dB,X,E
0.5,9.0,[ 1 -1  1 ...  1  1  1],"[ 7.99366987 -9.76876167  7.81848635 ...  6.31495941  6.84876845
  6.48897881]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1 -1  1 ... -1  1 -1],"[ 6.73464635 -3.67111652  6.5352891  ... -6.9483121   7.27238989
 -7.39360372]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1  1  1 ... -1  1 -1],"[ 5.72917729  3.06184172  3.14769452 ... -8.94345563  9.21156605
 -8.68472644]"
I_a,snr_dB,X,E
0.8,9.0,[ 1  1  1 ... -1 -1  1],"[  5.2925931    7.85483482  10.4785094  ... -10.44145474 -10.00962608
  10.91994078]"
I_a,snr_dB,X,E
0.9,9.0,[ 1 -1  1 ... -1  1 -1],"[ 10.31430164 -10.59440413  12.63667599 ...  -9.7556402    9.41568772
 -13.32501462]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1  1 ... -1  1 -1],"[  1.63143226  -1.62576253   5.71614331 ... -13.72666773  13.12100207
 -14.81611467]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1  1 ...  1 -1 -1],"[-10.95806521  10.22978936  12.15688802 ...   3.98164133  -5.92523296
  -3.99547172]"
I_a,snr_dB,X,E
0.2,10.0,[-1  1 -1 ...  1  1  1],"[-11.21611629  10.77391609 -10.24178403 ...   5.37884871   5.35552686
   8.45971594]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1  1 -1 ... -1 -1  1],"[-15.42808153  13.85090806 -13.5953103  ...  -3.65216283  -4.16620303
   3.8533143 ]"
I_a,snr_dB,X,E
0.4,10.0,[-1 -1 -1 ... -1  1 -1],"[ -8.14636795 -11.81543325 -11.64199865 ...  -7.48790221   6.2828879
  -6.29812536]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1 -1 ...  1 -1  1],"[  6.36332462   8.7818145   -5.51829323 ...  10.25915912 -12.18961965
  11.4294646 ]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[-1  1  1 ... -1  1  1],"[-7.54784717  9.19523249  7.53831794 ... -4.14672875  3.98506099
  4.80277064]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[-1 -1  1 ...  1  1 -1],"[ -4.50253703  -5.46473378   5.55785695 ...  11.14688703  10.83015144
 -10.99390302]"
I_a,snr_dB,X,E
0.8,10.0,[ 1 -1  1 ...  1  1 -1],"[ 24.39887179 -23.07992473  22.66877847 ...  14.66169607  19.03333812
 -14.66034006]"
I_a,snr_dB,X,E
0.9,10.0,[-1  1 -1 ...  1 -1 -1],"[-10.25255638   7.52790062  -7.90896894 ...  18.12959228 -19.04547466
 -18.27697   ]"
I_a,snr_dB,X,E
0.0,6.0,[ 1  1  1 ...  1  1 -1],"[ 0.57928678  1.13106118  0.81215745 ...  0.04136649 -0.39145856
 -0.45286823]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1 -1 ...  1  1 -1],"[ 1.33292274 -0.8938681  -1.62109312 ... -1.02138109  0.69494832
  1.18221022]"
I_a,snr_dB,X,E
0.2,6.0,[-1  1 -1 ... -1  1  1],"[-1.28594872  0.97234055 -1.67719465 ... -2.02349398  0.00725946
 -0.09555815]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1 -1 -1 ... -1  1  1],"[ 0.86361066 -1.03886816 -0.79082318 ...  0.20186199 -0.51115008
  2.28203813]"
I_a,snr_dB,X,E
0.4,6.0,[-1  1 -1 ... -1  1  1],"[-1.16763391  0.63558791  0.82590575 ... -1.30081858 -1.28897617
  2.03285021]"
I_a,snr_dB,X,E
0.5,6.0,[ 1  1 -1 ... -1 -1  1],"[ 3.93846997 -0.21485956  0.2330223  ... -0.92754505 -1.41561658
  1.22351823]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1 -1 -1 ...  1 -1 -1],"[-1.05623986  0.38494416  0.09914421 ...  0.29910131 -0.32692767
 -0.53226207]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[ 1 -1 -1 ...  1  1 -1],"[ 1.08605513  1.37198434 -1.0926918  ...  0.74794202  1.58962989
 -2.19987449]"
I_a,snr_dB,X,E
0.8,6.0,[-1 -1 -1 ...  1 -1 -1],"[-0.83359646 -1.04330951 -1.28017049 ...  0.50185199 -0.8246883
 -0.4013406 ]"
I_a,snr_dB,X,E
0.9,6.0,[ 1  1 -1 ...  1  1  1],"[ 1.51216875  2.33349825 -1.70882805 ...  2.76235914  2.8994219
  2.84265969]"
I_a,snr_dB,X,E
0.0,7.0,[-1  1 -1 ... -1  1  1],"[-0.78506484 -0.83013751 -0.47918082 ... -0.80151424 -0.18455411
  0.9613263 ]"
I_a,snr_dB,X,E
0.1,7.0,[-1  1 -1 ...  1 -1 -1],"[ 0.91974574  1.06325565 -1.25651323 ...  1.39401738 -1.31712677
 -1.13918332]"
I_a,snr_dB,X,E
0.2,7.0,[-1 -1  1 ...  1 -1  1],"[-1.86425992 -1.18004088  1.31852332 ... -0.56756115  1.00435848
 -0.79872605]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1 -1 ...  1 -1 -1],"[-2.77917207  0.53321745  1.23973946 ...  3.88424405 -3.66224543
 -3.01485245]"
I_a,snr_dB,X,E
0.4,7.0,[-1 -1  1 ... -1 -1  1],"[ 1.24077264  1.25634303 -1.22180454 ...  0.55471202  1.03076013
  0.51916485]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1 -1 ... -1 -1 -1],"[-1.61984575  1.77724203 -1.5016662  ... -3.58750306 -3.69815903
 -3.69348363]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[-1  1 -1 ...  1 -1 -1],"[ 0.44505432  0.54483974  0.77702276 ... -0.66622358 -0.46381741
 -0.46025261]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1 -1 -1 ... -1 -1 -1],"[-1.16742917 -0.1072916  -0.5383118  ... -0.66995835  0.87024113
 -0.3389691 ]"
I_a,snr_dB,X,E
0.8,7.0,[ 1  1  1 ...  1 -1 -1],"[ 3.96245638  4.12870127  4.6201229  ...  0.35895939 -0.96778072
  0.10358935]"
I_a,snr_dB,X,E
0.9,7.0,[ 1  1  1 ...  1 -1 -1],"[ 5.38578219  4.65384261  4.25863009 ...  3.14519698 -3.47483707
 -3.62992925]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ... -1  1  1],"[-2.16458485  0.74303158  0.84016733 ... -2.2199267   3.62315084
  2.32291366]"
I_a,snr_dB,X,E
0.1,8.0,[-1  1  1 ... -1  1 -1],"[-0.11297664 -0.52876022  0.20269221 ... -5.43621409  5.70461857
 -5.43924412]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1  1 ... -1 -1 -1],"[-5.43124173  6.8066887   7.09252957 ... -1.42795761 -0.02354353
  0.41008162]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1 -1 -1 ...  1 -1 -1],"[-0.25574817 -0.74651559 -0.82005262 ... -0.02637477  0.223869
  0.19924219]"
I_a,snr_dB,X,E
0.4,8.0,[-1  1  1 ...  1  1 -1],"[-3.82221939  1.07394807  3.47752679 ...  1.47249965  3.25985024
 -1.84320897]"
I_a,snr_dB,X,E
0.5,8.0,[ 1  1 -1 ... -1 -1 -1],"[-2.76217851  1.8038367   2.94972982 ... -1.76377966 -1.43200287
 -2.27496663]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[ 1 -1 -1 ...  1  1  1],"[ 0.48621923  0.76643252 -0.38313957 ... -0.05297599  0.35240192
 -0.02540204]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[ 1 -1  1 ... -1 -1 -1],"[-3.60101753  3.48124564  3.74334128 ... -6.7811312  -5.93491281
 -6.64904422]"
I_a,snr_dB,X,E
0.8,8.0,[-1 -1  1 ...  1  1  1],"[-0.06867774 -1.31578437  1.27290995 ...  2.07363662  1.56142709
  1.74342371]"
I_a,snr_dB,X,E
0.9,8.0,[-1  1 -1 ...  1  1 -1],"[-5.48474043  6.12871768 -6.23870852 ...  7.3590903   7.53142546
 -7.46435812]"
I_a,snr_dB,X,E
0.0,9.0,[-1 -1 -1 ...  1  1  1],"[-7.55625324 -7.72062271 -7.48405998 ...  5.84044961  2.55055402
  6.11833296]"
I_a,snr_dB,X,E
0.1,9.0,[-1 -1  1 ... -1 -1 -1],"[-0.7306669  -0.22868153  0.20905526 ... -3.84772124 -3.71614006
  4.23109452]"
I_a,snr_dB,X,E
0.2,9.0,[-1  1 -1 ...  1  1  1],"[-5.41466034  5.80850441 -5.28177618 ... 10.32069705  9.12271907
 10.17256639]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[ 1  1  1 ...  1  1 -1],"[ 5.35577325  4.97037572  4.83550443 ...  3.24100233  3.36470282
 -3.55159628]"
I_a,snr_dB,X,E
0.4,9.0,[ 1  1  1 ... -1  1 -1],"[ 0.46709188  1.24210929  0.32769079 ... -7.34169209  6.32138745
 -7.40677021]"
I_a,snr_dB,X,E
0.5,9.0,[-1  1  1 ...  1  1 -1],"[-0.68265463  1.48722776  1.02431158 ...  3.62925019  4.89463839
 -4.37804477]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1  1  1 ... -1  1 -1],"[ 0.78976714 -0.54213834 -0.33400095 ... -5.0242791   4.85751401
 -5.26573627]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1  1  1 ... -1  1  1],"[ 1.43838141  3.05281048  2.91998813 ... -3.71382892  3.94583279
  3.94606929]"
I_a,snr_dB,X,E
0.8,9.0,[-1  1 -1 ... -1 -1  1],"[-10.48794127   9.26811194  -9.5709088  ...  -1.69620393  -2.28170677
   2.65509208]"
I_a,snr_dB,X,E
0.9,9.0,[-1 -1  1 ...  1 -1 -1],"[-10.83810536 -10.77530757  10.75256714 ...  12.97924133 -14.6316356
 -15.33786753]"
I_a,snr_dB,X,E
0.0,10.0,[-1 -1 -1 ... -1  1 -1],"[ -0.58211324   0.37886569  -0.1800785  ...  -8.163859     8.15122011
 -10.50416514]"
I_a,snr_dB,X,E
0.1,10.0,[-1 -1  1 ... -1  1 -1],"[-10.62185352 -10.55258332  10.64228941 ... -15.29689095  15.98284066
 -15.12465388]"
I_a,snr_dB,X,E
0.2,10.0,[ 1 -1 -1 ... -1 -1  1],"[  6.90400187  -5.26211838  -6.47276958 ... -13.75767965 -15.62855352
  15.39229275]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1  1  1 ... -1  1  1],"[ -8.93099797   9.422599     9.30404876 ... -29.25637226  29.99930725
  29.72067679]"
I_a,snr_dB,X,E
0.4,10.0,[ 1 -1 -1 ...  1  1  1],"[ 7.6408222  -8.63787303 -7.31107357 ... 11.40752579  7.54812172
 10.99798099]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1  1 ... -1  1 -1],"[ 10.2190865    9.51966517   9.5018122  ... -10.15267921  11.87027675
  -9.96730272]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[-1 -1  1 ... -1  1 -1],"[ -1.26994342  -1.2552968    6.18905089 ... -21.06504562  20.30765399
 -20.11966404]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1 -1 ... -1  1  1],"[  4.35728833  -6.50405658  -4.25149397 ... -14.11991283  10.29591776
  10.29549673]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1 -1 ... -1  1 -1],"[ 2.90830689  3.44749334  2.90353004 ... -6.65932455  5.31373681
 -6.50992718]"
I_a,snr_dB,X,E
0.9,10.0,[ 1 -1  1 ...  1  1 -1],"[ 22.14243643 -21.57399145  22.74359398 ...  21.16350271  19.78185859
 -21.31933724]"
I_a,snr_dB,X,E
0.0,6.0,[ 1  1 -1 ...  1  1  1],"[ 0.23873817  0.37995369 -1.80432157 ... -0.83807151 -0.70323989
  1.22521877]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1 -1 ... -1 -1 -1],"[-0.66506668 -0.87579497  0.74349561 ... -0.54160475 -0.76684063
 -0.82461715]"
I_a,snr_dB,X,E
0.2,6.0,[ 1 -1 -1 ...  1 -1  1],"[ 3.35552071 -2.25780202 -3.04604494 ...  1.5012761  -1.4304873
  1.10803345]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1  1 -1 ...  1  1 -1],"[ 1.28039503 -0.913028   -1.50684442 ... -0.60206825  0.14726419
 -0.71311914]"
I_a,snr_dB,X,E
0.4,6.0,[ 1 -1  1 ... -1  1  1],"[-0.25729    -0.035599   -0.43352695 ...  0.23258976 -0.53411547
 -0.53679093]"
I_a,snr_dB,X,E
0.5,6.0,[ 1 -1  1 ...  1 -1 -1],"[ 0.21537329  0.69197224  0.76435116 ...  0.93727082 -0.36794509
 -0.86154783]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1 -1 -1 ... -1  1  1],"[-0.75417777 -0.12773345 -0.08713916 ... -5.82331047  6.42443716
  5.95828381]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1 -1  1 ...  1 -1  1],"[-1.72767579  0.11936437  1.69492668 ... -1.21609627 -0.61504005
 -0.46796015]"
I_a,snr_dB,X,E
0.8,6.0,[-1 -1  1 ...  1  1 -1],"[-2.90855018 -2.8704163   2.78659946 ...  1.99148792  1.92641743
 -1.73033964]"
I_a,snr_dB,X,E
0.9,6.0,[-1 -1 -1 ...  1 -1  1],"[-1.62264318 -0.9126854  -1.04509559 ...  2.12881236 -1.50108889
  1.67264997]"
I_a,snr_dB,X,E
0.0,7.0,[-1 -1 -1 ... -1  1 -1],"[-1.59623185 -1.15928101 -2.95076657 ...  0.79366172  1.30722986
 -0.87741586]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1 -1 ... -1 -1 -1],"[ 0.90648434 -2.55021608 -1.68649997 ... -0.95554947 -0.75091675
 -0.67224647]"
I_a,snr_dB,X,E
0.2,7.0,[-1 -1  1 ... -1 -1  1],"[-0.53153374 -0.66198263  0.30354772 ... -1.30545988 -2.26992086
  1.85736464]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1 -1  1 ... -1 -1  1],"[-1.67286849  2.34663099  2.56151448 ... -2.56337118 -2.59242728
 -0.59518517]"
I_a,snr_dB,X,E
0.4,7.0,[-1  1 -1 ...  1 -1 -1],"[-8.73932876  9.1622481  -9.56475034 ...  0.87746417 -0.27350235
  0.63019662]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1  1 ...  1  1 -1],"[-0.19965546 -2.43832423  0.984857   ...  0.0182819   0.21041657
 -0.95999438]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1 -1  1 ... -1  1  1],"[ 1.10305766 -0.49699908 -0.34179536 ... -0.49463465  0.51817601
 -0.51326659]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[-1  1 -1 ... -1  1 -1],"[ 0.39041552  0.06132042  0.16821652 ... -0.49291742  0.28082419
 -1.10175422]"
I_a,snr_dB,X,E
0.8,7.0,[ 1  1 -1 ...  1 -1  1],"[ 1.91462261  0.26568078 -0.74522213 ...  1.02023943  0.21053379
  1.14928367]"
I_a,snr_dB,X,E
0.9,7.0,[-1 -1 -1 ...  1 -1  1],"[-1.19876519 -0.84438675 -1.37296156 ...  1.13348934 -1.03013368
  0.95568114]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ...  1 -1 -1],"[-2.43159557  2.86132755  2.8187796  ...  0.21614001 -0.39434377
 -1.03843282]"
I_a,snr_dB,X,E
0.1,8.0,[-1 -1 -1 ... -1  1 -1],"[-1.5109419  -1.18979002 -3.07511546 ... -1.08001369  1.66208901
  0.48943004]"
I_a,snr_dB,X,E
0.2,8.0,[ 1  1  1 ... -1 -1  1],"[ 6.01888418  6.77773199  6.21323909 ... -0.28906383 -0.18969257
  0.79668456]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1 -1 -1 ... -1  1  1],"[-2.41449479 -1.34809558 -2.59395742 ... -6.91574499  7.20778035
  6.70849874]"
I_a,snr_dB,X,E
0.4,8.0,[-1 -1  1 ...  1 -1  1],"[-0.89592276 -0.27558647  1.06549635 ...  1.3879894   1.09756579
  0.91651076]"
I_a,snr_dB,X,E
0.5,8.0,[-1 -1  1 ...  1 -1 -1],"[-0.72960668 -0.97225265  1.68496299 ...  3.98816631 -4.26565153
 -4.33146469]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1 -1 -1 ... -1  1  1],"[-3.74214229 -3.55355926 -3.13038796 ... -0.31039911 -0.10356199
  0.73316345]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1  1 ... -1 -1  1],"[-1.38387908 -3.56076996 -0.53198702 ... -5.2808698  -4.75556523
  4.35936432]"
I_a,snr_dB,X,E
0.8,8.0,[ 1 -1  1 ... -1 -1  1],"[-1.19104272 -1.83398411  1.13538937 ... -0.63963013  0.40719514
 -1.19864184]"
I_a,snr_dB,X,E
0.9,8.0,[-1 -1  1 ... -1  1 -1],"[-0.64253823  0.44539847 -0.38976475 ... -2.29497339  0.4635181
 -1.56932163]"
I_a,snr_dB,X,E
0.0,9.0,[ 1  1  1 ... -1  1 -1],"[-2.98344406  2.14497338  1.84023439 ... -0.39272233  0.37373835
 -0.3750584 ]"
I_a,snr_dB,X,E
0.1,9.0,[ 1  1 -1 ...  1  1  1],"[ 5.51831011  5.71196025 -5.71234825 ...  9.04398681 10.21953146
 10.01145728]"
I_a,snr_dB,X,E
0.2,9.0,[ 1 -1  1 ...  1 -1 -1],"[  8.47291197 -10.00159719   8.58490307 ...   0.13962241  -0.36439845
  -2.07527997]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[-1  1 -1 ...  1  1  1],"[-1.30105767 -0.19692365  0.03451658 ...  2.06986539  4.02871015
  2.08352397]"
I_a,snr_dB,X,E
0.4,9.0,[ 1 -1  1 ...  1  1 -1],"[ 1.31770931 -1.03270949  1.08359416 ...  2.90324116  3.21127828
 -3.37514102]"
I_a,snr_dB,X,E
0.5,9.0,[-1  1 -1 ...  1  1  1],"[-10.93594767  10.81127076 -11.51230915 ...   5.72784031   5.69754702
   5.65444814]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[ 1 -1 -1 ...  1 -1 -1],"[ 10.69308496  -9.84991684 -10.00206595 ...   4.44852917  -4.28061225
  -3.71671515]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[1 1 1 ... 1 1 1],[1.46890401 0.80047908 1.15168086 ... 7.92241949 8.60151567 7.15431645]
I_a,snr_dB,X,E
0.8,9.0,[-1  1 -1 ... -1  1  1],"[-0.56591499  0.56673918 -0.56475258 ... -3.17428648  3.8202939
  3.77526609]"
I_a,snr_dB,X,E
0.9,9.0,[-1  1 -1 ...  1  1 -1],"[ -7.11844951  12.15120961 -13.13691328 ...   2.18906012   4.20953658
  -2.11011702]"
I_a,snr_dB,X,E
0.0,10.0,[ 1  1  1 ...  1 -1  1],"[11.63612716 10.3939479   6.27629836 ...  4.17694977 -6.10333501
  4.10726462]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1 -1 ... -1 -1  1],"[-12.00246553  11.92489134 -14.02140397 ...  -4.68646612  -5.081294
   5.35399584]"
I_a,snr_dB,X,E
0.2,10.0,[ 1  1  1 ...  1 -1  1],"[ 9.35651633 10.15333583  9.12841942 ...  8.30887766 -9.63006971
  8.80215711]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1  1 -1 ...  1  1 -1],"[-1.72606853  2.19862358 -1.65215784 ...  7.82543236  7.69206413
 -7.82660707]"
I_a,snr_dB,X,E
0.4,10.0,[-1 -1 -1 ...  1  1  1],"[-7.15404961 -7.10814338 -8.13946513 ... 15.2994286  15.09774826
 14.86151564]"
I_a,snr_dB,X,E
0.5,10.0,[-1  1 -1 ... -1  1  1],"[-13.91644954  15.3441322  -13.53888754 ... -15.88294135  14.9290953
  14.98482461]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1 -1  1 ... -1 -1  1],"[  7.20875546  -7.95082297   7.07025558 ... -11.0103597  -10.47252116
  10.69222659]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[-1  1 -1 ...  1 -1 -1],"[-20.60289761  23.92821414 -23.20498803 ...  11.709248   -12.47908046
 -11.61916572]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1 -1 ...  1 -1 -1],"[-22.84244926  28.13909108 -23.55054075 ...  15.4490073  -16.28634349
 -16.22093894]"
I_a,snr_dB,X,E
0.9,10.0,[-1 -1 -1 ...  1  1 -1],"[-15.21300323 -15.84208103 -16.83112569 ...  16.58455119  13.84064212
 -13.82436817]"
I_a,snr_dB,X,E
0.0,6.0,[ 1 -1 -1 ...  1  1  1],[0.48886018 0.9238764  1.29571066 ... 1.48171556 0.89003647 1.19858039]
I_a,snr_dB,X,E
0.1,6.0,[ 1  1  1 ...  1 -1 -1],"[-1.32835187  0.86952036  1.0484058  ...  0.83959895 -1.13066745
 -3.02797919]"
I_a,snr_dB,X,E
0.2,6.0,[ 1 -1 -1 ... -1  1 -1],"[ 1.04202378 -1.10405008 -1.29640001 ... -1.08230556  0.73191812
 -0.18250849]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1 -1 -1 ... -1  1 -1],"[ 0.01206563 -1.02545768 -0.73403541 ... -1.36127402  1.1665484
 -1.7737285 ]"
I_a,snr_dB,X,E
0.4,6.0,[ 1  1 -1 ...  1 -1  1],"[-0.40977994  1.16555926  1.2508644  ...  0.57943028  0.63406777
 -0.34977723]"
I_a,snr_dB,X,E
0.5,6.0,[-1 -1  1 ...  1  1 -1],"[ 0.99584592 -0.83318068  0.42905992 ...  0.46645354  2.75299245
 -0.30432146]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1  1 -1 ... -1  1  1],"[ 1.70690882 -1.03961208  0.8554179  ... -0.38900732  0.18395003
  0.29314469]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1  1  1 ...  1 -1 -1],"[ 0.59729867 -0.42442268 -0.50451927 ...  0.18109913 -0.40067419
  0.23355127]"
I_a,snr_dB,X,E
0.8,6.0,[ 1  1  1 ... -1  1  1],"[ 0.04390851  0.72474783  0.61818334 ... -2.33079183  2.87512722
  3.16312271]"
I_a,snr_dB,X,E
